
======================================================================
  Ensun.io FULL Scraper — FirmsLedger
======================================================================
  Slugs to process  : 8,535
  Already done      : 0 (skipped)
  Companies / cat   : 10
  Concurrency       : 3 parallel browsers
  Est. time         : ~189 minutes
======================================================================

  [    1/8535]   0.0%  –  chemicals-petrochemicals                  0 companies  (site: ?)
  [ 4235/8535]  49.6%  –  inventory-fashion                         0 companies  (site: ?)
  [ 4236/8535]  49.6%  –  oms-fashion                               0 companies  (site: ?)
  [ 4237/8535]  49.6%  –  ar-shopping-fashion                       0 companies  (site: ?)
  [ 4238/8535]  49.7%  –  textile-innovation                        0 companies  (site: ?)
  [ 4239/8535]  49.7%  –  smart-textiles                            0 companies  (site: ?)
  [ 4240/8535]  49.7%  –  performance-fabrics                       0 companies  (site: ?)
  [ 4241/8535]  49.7%  –  sustainable-fabrics                       0 companies  (site: ?)
  [ 4242/8535]  49.7%  –  recycled-fabrics                          0 companies  (site: ?)
  [ 4243/8535]  49.7%  –  bio-based-fabrics                         0 companies  (site: ?)
  [ 4244/8535]  49.7%  –  footwear-design                           0 companies  (site: ?)
  [ 4245/8535]  49.7%  –  shoe-design                               0 companies  (site: ?)
  [ 4246/8535]  49.7%  –  shoe-manufacturing                        0 companies  (site: ?)
  [ 4247/8535]  49.8%  –  sustainable-footwear                      0 companies  (site: ?)
  [ 4248/8535]  49.8%  –  athletic-footwear-design                  0 companies  (site: ?)
  [ 4249/8535]  49.8%  –  jewelry-design                            0 companies  (site: ?)
  [ 4250/8535]  49.8%  –  fine-jewelry-design                       0 companies  (site: ?)
  [ 4251/8535]  49.8%  –  cad-jewelry                               0 companies  (site: ?)
  [ 4252/8535]  49.8%  –  jewelry-branding                          0 companies  (site: ?)
  [ 4253/8535]  49.8%  –  jewelry-photography                       0 companies  (site: ?)
  [ 4254/8535]  49.8%  –  luxury-eyewear                            0 companies  (site: ?)
  [ 4255/8535]  49.9%  ✓  eyewear                                   10 companies  (site: 100)
  [ 4256/8535]  49.9%  –  designer-glasses                          0 companies  (site: ?)
  [ 4257/8535]  49.9%  –  sunglasses-design                         0 companies  (site: ?)
  [ 4258/8535]  49.9%  –  optical-frames                            0 companies  (site: ?)
  [ 4259/8535]  49.9%  –  eyewear-manufacturing                     0 companies  (site: ?)
  [ 4260/8535]  49.9%  –  lifestyle-luxury-goods                    0 companies  (site: ?)
  [ 4261/8535]  49.9%  –  luxury-home                               0 companies  (site: ?)
  [ 4262/8535]  49.9%  –  luxury-travel-accessories                 0 companies  (site: ?)
  [ 4263/8535]  49.9%  –  luxury-stationery                         0 companies  (site: ?)
  [ 4264/8535]  50.0%  –  luxury-cars                               0 companies  (site: ?)
  [ 4265/8535]  50.0%  –  personal-styling                          0 companies  (site: ?)
  [ 4266/8535]  50.0%  –  image-consulting                          0 companies  (site: ?)
  [ 4267/8535]  50.0%  –  wardrobe-management                       0 companies  (site: ?)
  [ 4268/8535]  50.0%  –  fashion-subscription                      0 companies  (site: ?)
  [ 4269/8535]  50.0%  –  styling-apps                              0 companies  (site: ?)
  [ 4270/8535]  50.0%  –  fashion-education                         0 companies  (site: ?)
  [ 4271/8535]  50.0%  –  merchandising-courses                     0 companies  (site: ?)
  [ 4272/8535]  50.1%  –  fashion-business-programs                 0 companies  (site: ?)
  [ 4273/8535]  50.1%  –  surgical-robots                           0 companies  (site: ?)
  [ 4274/8535]  50.1%  –  da-vinci-surgical-systems                 0 companies  (site: ?)
  [ 4275/8535]  50.1%  –  robotic-assisted-surgery                  0 companies  (site: ?)
  [ 4276/8535]  50.1%  –  laparoscopic-robots                       0 companies  (site: ?)
  [ 4277/8535]  50.1%  ✓  endoscopy-equipment                       10 companies  (site: 8335)
  [ 4278/8535]  50.1%  –  flexible-endoscopes                       0 companies  (site: ?)
  [ 4279/8535]  50.1%  –  rigid-endoscopes                          0 companies  (site: ?)
  [ 4280/8535]  50.1%  –  capsule-endoscopy                         0 companies  (site: ?)
  [ 4281/8535]  50.2%  –  bronchoscopes                             0 companies  (site: ?)
  [ 4282/8535]  50.2%  –  colonoscopes                              0 companies  (site: ?)
  [ 4283/8535]  50.2%  –  cardiac-devices                           0 companies  (site: ?)
  [ 4284/8535]  50.2%  –  pacemakers                                0 companies  (site: ?)
  [ 4285/8535]  50.2%  –  defibrillators                            0 companies  (site: ?)
  [ 4286/8535]  50.2%  –  aed                                       0 companies  (site: ?)
  [ 4287/8535]  50.2%  –  cardiac-monitors                          0 companies  (site: ?)
  [ 4288/8535]  50.2%  –  holter-monitors                           0 companies  (site: ?)
  [ 4289/8535]  50.3%  –  echocardiography                          0 companies  (site: ?)
  [ 4290/8535]  50.3%  –  respiratory-devices                       0 companies  (site: ?)
  [ 4291/8535]  50.3%  –  ventilators-icu                           0 companies  (site: ?)
  [ 4292/8535]  50.3%  –  cpap                                      0 companies  (site: ?)
  [ 4293/8535]  50.3%  –  bipap                                     0 companies  (site: ?)
  [ 4294/8535]  50.3%  –  nebulizers                                0 companies  (site: ?)
  [ 4295/8535]  50.3%  –  spirometers                               0 companies  (site: ?)
  [ 4296/8535]  50.3%  –  infusion-systems                          0 companies  (site: ?)
  [ 4297/8535]  50.3%  –  iv-pumps                                  0 companies  (site: ?)
  [ 4298/8535]  50.4%  –  syringe-pumps                             0 companies  (site: ?)
  [ 4299/8535]  50.4%  –  patient-controlled-analgesia              0 companies  (site: ?)
  [ 4300/8535]  50.4%  –  tpn-pumps                                 0 companies  (site: ?)
  [ 4301/8535]  50.4%  –  ambulatory-pumps                          0 companies  (site: ?)
  [ 4302/8535]  50.4%  –  sterilization-equipment                   0 companies  (site: ?)
  [ 4303/8535]  50.4%  –  autoclaves                                0 companies  (site: ?)
  [ 4304/8535]  50.4%  –  eto-sterilizers                           0 companies  (site: ?)
  [ 4305/8535]  50.4%  –  low-temperature-sterilization             0 companies  (site: ?)
  [ 4306/8535]  50.5%  –  washer-disinfectors                       0 companies  (site: ?)
  [ 4307/8535]  50.5%  –  electrosurgery                            0 companies  (site: ?)
  [ 4308/8535]  50.5%  –  esu-units                                 0 companies  (site: ?)
  [ 4309/8535]  50.5%  –  harmonic-scalpels                         0 companies  (site: ?)
  [ 4310/8535]  50.5%  –  argon-beam-coagulators                    0 companies  (site: ?)
  [ 4311/8535]  50.5%  –  radiofrequency-ablation                   0 companies  (site: ?)
  [ 4312/8535]  50.5%  ✓  anesthesia-equipment                      10 companies  (site: 8267)
  [ 4313/8535]  50.5%  –  breathing-circuits                        0 companies  (site: ?)
  [ 4314/8535]  50.5%  –  anesthesia-workstations                   0 companies  (site: ?)
  [ 4315/8535]  50.6%  –  laryngoscopes                             0 companies  (site: ?)
  [ 4316/8535]  50.6%  –  emergency-medicine-equipment              0 companies  (site: ?)
  [ 4317/8535]  50.6%  –  defibrillator-aed                         0 companies  (site: ?)
  [ 4318/8535]  50.6%  –  emergency-stretchers                      0 companies  (site: ?)
  [ 4319/8535]  50.6%  –  crash-carts                               0 companies  (site: ?)
  [ 4320/8535]  50.6%  –  airway-management                         0 companies  (site: ?)
  [ 4321/8535]  50.6%  –  suction-devices                           0 companies  (site: ?)
  [ 4322/8535]  50.6%  –  neonatal-equipment                        0 companies  (site: ?)
  [ 4323/8535]  50.7%  –  incubators                                0 companies  (site: ?)
  [ 4324/8535]  50.7%  –  radiant-warmers                           0 companies  (site: ?)
  [ 4325/8535]  50.7%  –  phototherapy                              0 companies  (site: ?)
  [ 4326/8535]  50.7%  –  neonatal-ventilators                      0 companies  (site: ?)
  [ 4327/8535]  50.7%  –  ophthalmology-equipment                   0 companies  (site: ?)
  [ 4328/8535]  50.7%  –  nicu-monitors                             0 companies  (site: ?)
  [ 4329/8535]  50.7%  –  oct-machines                              0 companies  (site: ?)
  [ 4330/8535]  50.7%  –  phacoemulsification                       0 companies  (site: ?)
  [ 4331/8535]  50.7%  –  slit-lamps                                0 companies  (site: ?)
  [ 4332/8535]  50.8%  –  ent-equipment                             0 companies  (site: ?)
  [ 4333/8535]  50.8%  –  laser-eye-machines                        0 companies  (site: ?)
  [ 4334/8535]  50.8%  –  audiometers                               0 companies  (site: ?)
  [ 4335/8535]  50.8%  –  tonometers                                0 companies  (site: ?)
  [ 4336/8535]  50.8%  –  otoscopes                                 0 companies  (site: ?)
  [ 4337/8535]  50.8%  –  hearing-test-equipment                    0 companies  (site: ?)
  [ 4338/8535]  50.8%  –  rhinoscopes                               0 companies  (site: ?)
  [ 4339/8535]  50.8%  –  ent-surgical-equipment                    0 companies  (site: ?)
  [ 4340/8535]  50.8%  ✓  orthopedic-equipment                      10 companies  (site: ?)
  [ 4341/8535]  50.9%  –  surgical-power-tools-orthopedic           0 companies  (site: ?)
  [ 4342/8535]  50.9%  –  bone-saws                                 0 companies  (site: ?)
  [ 4343/8535]  50.9%  –  orthopedic-drills                         0 companies  (site: ?)
  [ 4344/8535]  50.9%  –  arthroscopy-equipment                     0 companies  (site: ?)
  [ 4345/8535]  50.9%  –  ultrasound-therapy                        0 companies  (site: ?)
  [ 4346/8535]  50.9%  –  tens                                      0 companies  (site: ?)
  [ 4347/8535]  50.9%  –  hydrotherapy                              0 companies  (site: ?)
  [ 4348/8535]  50.9%  –  exercise-equipment-rehab                  0 companies  (site: ?)
  [ 4349/8535]  51.0%  –  point-of-care-testing                     0 companies  (site: ?)
  [ 4350/8535]  51.0%  –  rapid-antigen-tests                       0 companies  (site: ?)
  [ 4351/8535]  51.0%  –  blood-gas-analyzers                       0 companies  (site: ?)
  [ 4352/8535]  51.0%  –  handheld-analyzers                        0 companies  (site: ?)
  [ 4353/8535]  51.0%  –  pregnancy-tests-poc                       0 companies  (site: ?)
  [ 4354/8535]  51.0%  –  hospital-it-systems                       0 companies  (site: ?)
  [ 4355/8535]  51.0%  –  emr-systems                               0 companies  (site: ?)
  [ 4356/8535]  51.0%  –  ris-pacs                                  0 companies  (site: ?)
  [ 4357/8535]  51.0%  –  hospital-erp                              0 companies  (site: ?)
  [ 4358/8535]  51.1%  –  patient-portals                           0 companies  (site: ?)
  [ 4359/8535]  51.1%  –  telehealth-platforms                      0 companies  (site: ?)
  [ 4360/8535]  51.1%  –  disinfection-robots                       0 companies  (site: ?)
  [ 4361/8535]  51.1%  –  uv-disinfection                           0 companies  (site: ?)
  [ 4362/8535]  51.1%  –  hydrogen-peroxide-vapor                   0 companies  (site: ?)
  [ 4363/8535]  51.1%  –  automated-disinfection                    0 companies  (site: ?)
  [ 4364/8535]  51.1%  –  room-decontamination                      0 companies  (site: ?)
  [ 4365/8535]  51.1%  –  anatomical-models                         0 companies  (site: ?)
  [ 4366/8535]  51.2%  –  surgical-simulators                       0 companies  (site: ?)
  [ 4367/8535]  51.2%  –  cpr-mannequins                            0 companies  (site: ?)
  [ 4368/8535]  51.2%  –  ar-medical-training                       0 companies  (site: ?)
  [ 4369/8535]  51.2%  –  implantable-devices                       0 companies  (site: ?)
  [ 4370/8535]  51.2%  –  cochlear-implants                         0 companies  (site: ?)
  [ 4371/8535]  51.2%  –  retinal-implants                          0 companies  (site: ?)
  [ 4372/8535]  51.2%  ✓  deep-brain-stimulation                    10 companies  (site: 100)
  [ 4373/8535]  51.2%  –  spinal-cord-stimulators                   0 companies  (site: ?)
  [ 4374/8535]  51.2%  –  sacral-neuromodulation                    0 companies  (site: ?)
  [ 4375/8535]  51.3%  –  residential-real-estate                   0 companies  (site: ?)
  [ 4376/8535]  51.3%  –  home-buying                               0 companies  (site: ?)
  [ 4377/8535]  51.3%  –  home-selling                              0 companies  (site: ?)
  [ 4378/8535]  51.3%  –  property-brokerage-residential            0 companies  (site: ?)
  [ 4379/8535]  51.3%  –  new-homes                                 0 companies  (site: ?)
  [ 4380/8535]  51.3%  –  resale-homes                              0 companies  (site: ?)
  [ 4381/8535]  51.3%  ✓  commercial-real-estate                    10 companies  (site: 100)
  [ 4382/8535]  51.3%  –  office-leasing                            0 companies  (site: ?)
  [ 4383/8535]  51.4%  –  retail-leasing                            0 companies  (site: ?)
  [ 4384/8535]  51.4%  –  industrial-leasing                        0 companies  (site: ?)
  [ 4385/8535]  51.4%  –  commercial-property-investment            0 companies  (site: ?)
  [ 4386/8535]  51.4%  –  industrial-real-estate                    0 companies  (site: ?)
  [ 4387/8535]  51.4%  –  warehousing-real-estate                   0 companies  (site: ?)
  [ 4388/8535]  51.4%  –  logistics-parks                           0 companies  (site: ?)
  [ 4389/8535]  51.4%  –  industrial-parks                          0 companies  (site: ?)
  [ 4390/8535]  51.4%  –  sez                                       0 companies  (site: ?)
  [ 4391/8535]  51.4%  –  manufacturing-zones                       0 companies  (site: ?)
  [ 4392/8535]  51.5%  –  reits                                     0 companies  (site: ?)
  [ 4393/8535]  51.5%  ✓  real-estate-investment                    10 companies  (site: 100)
  [ 4394/8535]  51.5%  –  real-estate-funds                         0 companies  (site: ?)
  [ 4395/8535]  51.5%  –  property-investment-advisory              0 companies  (site: ?)
  [ 4396/8535]  51.5%  –  real-estate-syndication                   0 companies  (site: ?)
  [ 4397/8535]  51.5%  ✓  property-management                       10 companies  (site: 100)
  [ 4398/8535]  51.5%  –  residential-property-management           0 companies  (site: ?)
  [ 4399/8535]  51.5%  –  commercial-property-management            0 companies  (site: ?)
  [ 4400/8535]  51.6%  ✓  facility-management                       10 companies  (site: 100)
  [ 4401/8535]  51.6%  –  tenant-management                         0 companies  (site: ?)
  [ 4402/8535]  51.6%  ✓  real-estate-development                   10 companies  (site: 100)
  [ 4403/8535]  51.6%  –  residential-development                   0 companies  (site: ?)
  [ 4404/8535]  51.6%  –  commercial-development                    0 companies  (site: ?)
  [ 4405/8535]  51.6%  –  township-development                      0 companies  (site: ?)
  [ 4406/8535]  51.6%  –  master-planned-communities                0 companies  (site: ?)
  [ 4407/8535]  51.6%  –  real-estate-valuation                     0 companies  (site: ?)
  [ 4408/8535]  51.6%  –  property-appraisal                        0 companies  (site: ?)
  [ 4409/8535]  51.7%  –  valuation-advisory                        0 companies  (site: ?)
  [ 4410/8535]  51.7%  –  market-assessment                         0 companies  (site: ?)
  [ 4411/8535]  51.7%  –  portfolio-valuation                       0 companies  (site: ?)
  [ 4412/8535]  51.7%  –  real-estate-legal                         0 companies  (site: ?)
  [ 4413/8535]  51.7%  –  title-search                              0 companies  (site: ?)
  [ 4414/8535]  51.7%  –  conveyancing                              0 companies  (site: ?)
  [ 4415/8535]  51.7%  –  rera-compliance                           0 companies  (site: ?)
  [ 4416/8535]  51.7%  –  real-estate-contracts                     0 companies  (site: ?)
  [ 4417/8535]  51.8%  –  lease-documentation                       0 companies  (site: ?)
  [ 4418/8535]  51.8%  –  mortgages                                 0 companies  (site: ?)
  [ 4419/8535]  51.8%  –  home-loans-real-estate                    0 companies  (site: ?)
  [ 4420/8535]  51.8%  –  commercial-property-loans                 0 companies  (site: ?)
  [ 4421/8535]  51.8%  –  bridge-loans                              0 companies  (site: ?)
  [ 4422/8535]  51.8%  –  construction-finance                      0 companies  (site: ?)
  [ 4423/8535]  51.8%  –  refinancing                               0 companies  (site: ?)
  [ 4424/8535]  51.8%  –  real-estate-technology                    0 companies  (site: ?)
  [ 4425/8535]  51.8%  ✓  proptech                                  10 companies  (site: 100)
  [ 4426/8535]  51.9%  –  real-estate-crm                           0 companies  (site: ?)
  [ 4427/8535]  51.9%  –  virtual-tour-technology                   0 companies  (site: ?)
  [ 4428/8535]  51.9%  –  smart-buildings                           0 companies  (site: ?)
  [ 4429/8535]  51.9%  –  drone-surveys                             0 companies  (site: ?)
  [ 4430/8535]  51.9%  –  building-automation                       0 companies  (site: ?)
  [ 4431/8535]  51.9%  –  bms-real-estate                           0 companies  (site: ?)
  [ 4432/8535]  51.9%  –  smart-security                            0 companies  (site: ?)
  [ 4433/8535]  51.9%  ✓  smart-hvac                                10 companies  (site: 100)
  [ 4434/8535]  52.0%  –  energy-management-buildings               0 companies  (site: ?)
  [ 4435/8535]  52.0%  –  green-buildings                           0 companies  (site: ?)
  [ 4436/8535]  52.0%  –  leed-buildings                            0 companies  (site: ?)
  [ 4437/8535]  52.0%  –  green-certification                       0 companies  (site: ?)
  [ 4438/8535]  52.0%  –  net-zero-buildings                        0 companies  (site: ?)
  [ 4439/8535]  52.0%  –  passive-house                             0 companies  (site: ?)
  [ 4440/8535]  52.0%  –  energy-efficient-construction             0 companies  (site: ?)
  [ 4441/8535]  52.0%  –  co-working-spaces                         0 companies  (site: ?)
  [ 4442/8535]  52.0%  –  flexible-office                           0 companies  (site: ?)
  [ 4443/8535]  52.1%  –  serviced-offices                          0 companies  (site: ?)
  [ 4444/8535]  52.1%  –  co-working-management                     0 companies  (site: ?)
  [ 4445/8535]  52.1%  –  virtual-offices                           0 companies  (site: ?)
  [ 4446/8535]  52.1%  –  hot-desking                               0 companies  (site: ?)
  [ 4447/8535]  52.1%  –  co-living-spaces                          0 companies  (site: ?)
  [ 4448/8535]  52.1%  –  student-housing                           0 companies  (site: ?)
  [ 4449/8535]  52.1%  –  affordable-housing                        0 companies  (site: ?)
  [ 4450/8535]  52.1%  –  social-housing                            0 companies  (site: ?)
  [ 4451/8535]  52.1%  –  micro-apartments                          0 companies  (site: ?)
  [ 4452/8535]  52.2%  –  purpose-built-rental                      0 companies  (site: ?)
  [ 4453/8535]  52.2%  –  real-estate-marketing                     0 companies  (site: ?)
  [ 4454/8535]  52.2%  –  property-marketing                        0 companies  (site: ?)
  [ 4455/8535]  52.2%  –  digital-marketing-real-estate             0 companies  (site: ?)
  [ 4456/8535]  52.2%  –  property-photography-real-estate          0 companies  (site: ?)
  [ 4457/8535]  52.2%  –  facilities-management                     0 companies  (site: ?)
  [ 4458/8535]  52.2%  –  hard-fm                                   0 companies  (site: ?)
  [ 4459/8535]  52.2%  –  soft-fm                                   0 companies  (site: ?)
  [ 4460/8535]  52.3%  –  integrated-facilities-management          0 companies  (site: ?)
  [ 4461/8535]  52.3%  –  workplace-management                      0 companies  (site: ?)
  [ 4462/8535]  52.3%  –  property-inspection                       0 companies  (site: ?)
  [ 4463/8535]  52.3%  –  home-inspection                           0 companies  (site: ?)
  [ 4464/8535]  52.3%  –  commercial-inspection                     0 companies  (site: ?)
  [ 4465/8535]  52.3%  –  snagging                                  0 companies  (site: ?)
  [ 4466/8535]  52.3%  –  pre-purchase-inspection                   0 companies  (site: ?)
  [ 4467/8535]  52.3%  –  land-development                          0 companies  (site: ?)
  [ 4468/8535]  52.3%  ✓  land-surveying                            10 companies  (site: 100)
  [ 4469/8535]  52.4%  –  subdivision                               0 companies  (site: ?)
  [ 4470/8535]  52.4%  –  rezoning                                  0 companies  (site: ?)
  [ 4471/8535]  52.4%  –  planning-permits                          0 companies  (site: ?)
  [ 4472/8535]  52.4%  –  real-estate-research                      0 companies  (site: ?)
  [ 4473/8535]  52.4%  –  market-research-real-estate               0 companies  (site: ?)
  [ 4474/8535]  52.4%  ✓  location-intelligence                     10 companies  (site: 100)
  [ 4475/8535]  52.4%  –  demographics-analysis                     0 companies  (site: ?)
  [ 4476/8535]  52.4%  –  real-estate-data                          0 companies  (site: ?)
  [ 4477/8535]  52.5%  –  household-cleaning                        0 companies  (site: ?)
  [ 4478/8535]  52.5%  ✓  laundry-detergents                        10 companies  (site: ?)
  [ 4479/8535]  52.5%  –  dishwashing-liquids                       0 companies  (site: ?)
  [ 4480/8535]  52.5%  –  surface-cleaners                          0 companies  (site: ?)
  [ 4481/8535]  52.5%  –  toilet-cleaners                           0 companies  (site: ?)
  [ 4482/8535]  52.5%  –  air-fresheners                            0 companies  (site: ?)
  [ 4483/8535]  52.5%  –  paper-products                            0 companies  (site: ?)
  [ 4484/8535]  52.5%  ✓  toilet-paper                              10 companies  (site: ?)
  [ 4485/8535]  52.5%  –  paper-towels                              0 companies  (site: ?)
  [ 4486/8535]  52.6%  ✓  facial-tissues                            10 companies  (site: ?)
  [ 4487/8535]  52.6%  –  cotton-pads                               0 companies  (site: ?)
  [ 4488/8535]  52.6%  –  napkins                                   0 companies  (site: ?)
  [ 4489/8535]  52.6%  –  ear-buds                                  0 companies  (site: ?)
  [ 4490/8535]  52.6%  –  baby-care                                 0 companies  (site: ?)
  [ 4491/8535]  52.6%  –  diapers                                   0 companies  (site: ?)
  [ 4492/8535]  52.6%  –  baby-wipes                                0 companies  (site: ?)
  [ 4493/8535]  52.6%  –  baby-lotions                              0 companies  (site: ?)
  [ 4494/8535]  52.7%  –  baby-shampoo                              0 companies  (site: ?)
  [ 4495/8535]  52.7%  –  baby-powder                               0 companies  (site: ?)
  [ 4496/8535]  52.7%  –  baby-food-pouches                         0 companies  (site: ?)
  [ 4497/8535]  52.7%  –  feminine-hygiene                          0 companies  (site: ?)
  [ 4498/8535]  52.7%  –  sanitary-pads                             0 companies  (site: ?)
  [ 4499/8535]  52.7%  –  tampons                                   0 companies  (site: ?)
  [ 4500/8535]  52.7%  –  menstrual-cups                            0 companies  (site: ?)
  [ 4501/8535]  52.7%  –  panty-liners                              0 companies  (site: ?)
  [ 4502/8535]  52.7%  –  period-underwear                          0 companies  (site: ?)
  [ 4503/8535]  52.8%  –  personal-hygiene                          0 companies  (site: ?)
  [ 4504/8535]  52.8%  –  hand-wash                                 0 companies  (site: ?)
  [ 4505/8535]  52.8%  ✓  body-wash                                 10 companies  (site: ?)
  [ 4506/8535]  52.8%  –  shaving-products                          0 companies  (site: ?)
  [ 4507/8535]  52.8%  –  deodorants                                0 companies  (site: ?)
  [ 4508/8535]  52.8%  ✓  talcum-powder                             10 companies  (site: 100)
  [ 4509/8535]  52.8%  –  scented-candles                           0 companies  (site: ?)
  [ 4510/8535]  52.8%  –  candles-home-fragrance                    0 companies  (site: ?)
  [ 4511/8535]  52.9%  –  reed-diffusers                            0 companies  (site: ?)
  [ 4512/8535]  52.9%  –  room-sprays                               0 companies  (site: ?)
  [ 4513/8535]  52.9%  –  wax-melts                                 0 companies  (site: ?)
  [ 4514/8535]  52.9%  ✓  incense                                   10 companies  (site: ?)
  [ 4515/8535]  52.9%  –  aroma-oils                                0 companies  (site: ?)
  [ 4516/8535]  52.9%  ✓  cookware                                  10 companies  (site: ?)
  [ 4517/8535]  52.9%  –  bakeware                                  0 companies  (site: ?)
  [ 4518/8535]  52.9%  –  kitchen-utensils                          0 companies  (site: ?)
  [ 4519/8535]  52.9%  –  kitchen-gadgets                           0 companies  (site: ?)
  [ 4520/8535]  53.0%  ✓  cutlery                                   10 companies  (site: ?)
  [ 4521/8535]  53.0%  –  measuring-tools                           0 companies  (site: ?)
  [ 4522/8535]  53.0%  –  storage-organization                      0 companies  (site: ?)
  [ 4523/8535]  53.0%  –  storage-containers                        0 companies  (site: ?)
  [ 4524/8535]  53.0%  –  organizers                                0 companies  (site: ?)
  [ 4525/8535]  53.0%  –  bins                                      0 companies  (site: ?)
  [ 4526/8535]  53.0%  –  shelving-home                             0 companies  (site: ?)
  [ 4527/8535]  53.0%  –  hooks                                     0 companies  (site: ?)
  [ 4528/8535]  53.1%  –  drawer-dividers                           0 companies  (site: ?)
  [ 4529/8535]  53.1%  –  gardening-supplies                        0 companies  (site: ?)
  [ 4530/8535]  53.1%  –  garden-tools                              0 companies  (site: ?)
  [ 4531/8535]  53.1%  –  planters                                  0 companies  (site: ?)
  [ 4532/8535]  53.1%  –  fertilizers-home                          0 companies  (site: ?)
  [ 4533/8535]  53.1%  –  garden-hoses                              0 companies  (site: ?)
  [ 4534/8535]  53.1%  –  seeds-for-home                            0 companies  (site: ?)
  [ 4535/8535]  53.1%  –  pest-control-products                     0 companies  (site: ?)
  [ 4536/8535]  53.1%  –  mosquito-repellents                       0 companies  (site: ?)
  [ 4537/8535]  53.2%  –  rat-traps                                 0 companies  (site: ?)
  [ 4538/8535]  53.2%  –  cockroach-baits                           0 companies  (site: ?)
  [ 4539/8535]  53.2%  –  insect-sprays                             0 companies  (site: ?)
  [ 4540/8535]  53.2%  –  ultrasonic-pest-control                   0 companies  (site: ?)
  [ 4541/8535]  53.2%  –  home-safety                               0 companies  (site: ?)
  [ 4542/8535]  53.2%  –  smoke-detectors-home                      0 companies  (site: ?)
  [ 4543/8535]  53.2%  –  carbon-monoxide-detectors                 0 companies  (site: ?)
  [ 4544/8535]  53.2%  –  fire-extinguishers-home                   0 companies  (site: ?)
  [ 4545/8535]  53.3%  –  safety-locks                              0 companies  (site: ?)
  [ 4546/8535]  53.3%  –  baby-proofing                             0 companies  (site: ?)
  [ 4547/8535]  53.3%  –  notebooks-consumer                        0 companies  (site: ?)
  [ 4548/8535]  53.3%  –  stationery-consumer                       0 companies  (site: ?)
  [ 4549/8535]  53.3%  –  pens-consumer                             0 companies  (site: ?)
  [ 4550/8535]  53.3%  –  pencils-consumer                          0 companies  (site: ?)
  [ 4551/8535]  53.3%  –  art-supplies-consumer                     0 companies  (site: ?)
  [ 4552/8535]  53.3%  –  craft-supplies                            0 companies  (site: ?)
  [ 4553/8535]  53.3%  –  toys-games                                0 companies  (site: ?)
  [ 4554/8535]  53.4%  –  board-games                               0 companies  (site: ?)
  [ 4555/8535]  53.4%  –  card-games                                0 companies  (site: ?)
  [ 4556/8535]  53.4%  –  educational-toys                          0 companies  (site: ?)
  [ 4557/8535]  53.4%  –  dolls                                     0 companies  (site: ?)
  [ 4558/8535]  53.4%  –  action-figures                            0 companies  (site: ?)
  [ 4559/8535]  53.4%  –  building-blocks                           0 companies  (site: ?)
  [ 4560/8535]  53.4%  –  outdoor-toys                              0 companies  (site: ?)
  [ 4561/8535]  53.4%  –  party-supplies                            0 companies  (site: ?)
  [ 4562/8535]  53.5%  –  balloons                                  0 companies  (site: ?)
  [ 4563/8535]  53.5%  –  party-decorations                         0 companies  (site: ?)
  [ 4564/8535]  53.5%  –  tableware-disposable                      0 companies  (site: ?)
  [ 4565/8535]  53.5%  –  gift-wrapping                             0 companies  (site: ?)
  [ 4566/8535]  53.5%  –  party-favors                              0 companies  (site: ?)
  [ 4567/8535]  53.5%  –  seasonal-products                         0 companies  (site: ?)
  [ 4568/8535]  53.5%  –  christmas-decorations                     0 companies  (site: ?)
  [ 4569/8535]  53.5%  –  diwali-products                           0 companies  (site: ?)
  [ 4570/8535]  53.5%  –  easter-products                           0 companies  (site: ?)
  [ 4571/8535]  53.6%  –  halloween-products                        0 companies  (site: ?)
  [ 4572/8535]  53.6%  –  holiday-gifts                             0 companies  (site: ?)
  [ 4573/8535]  53.6%  –  smart-home-devices                        0 companies  (site: ?)
  [ 4574/8535]  53.6%  –  smart-plugs                               0 companies  (site: ?)
  [ 4575/8535]  53.6%  –  smart-thermostats                         0 companies  (site: ?)
  [ 4576/8535]  53.6%  –  video-doorbells                           0 companies  (site: ?)
  [ 4577/8535]  53.6%  –  smart-bulbs                               0 companies  (site: ?)
  [ 4578/8535]  53.6%  –  robot-vacuums                             0 companies  (site: ?)
  [ 4579/8535]  53.6%  –  coffee-machines                           0 companies  (site: ?)
  [ 4580/8535]  53.7%  –  kettles                                   0 companies  (site: ?)
  [ 4581/8535]  53.7%  –  toasters                                  0 companies  (site: ?)
  [ 4582/8535]  53.7%  –  small-appliances                          0 companies  (site: ?)
  [ 4583/8535]  53.7%  –  blenders-consumer                         0 companies  (site: ?)
  [ 4584/8535]  53.7%  –  juicers                                   0 companies  (site: ?)
  [ 4585/8535]  53.7%  –  air-fryers                                0 companies  (site: ?)
  [ 4586/8535]  53.7%  –  sandwich-makers                           0 companies  (site: ?)
  [ 4587/8535]  53.7%  –  books-consumer                            0 companies  (site: ?)
  [ 4588/8535]  53.8%  –  fiction-books                             0 companies  (site: ?)
  [ 4589/8535]  53.8%  –  non-fiction                               0 companies  (site: ?)
  [ 4590/8535]  53.8%  –  self-help                                 0 companies  (site: ?)
  [ 4591/8535]  53.8%  –  cookbooks                                 0 companies  (site: ?)
  [ 4592/8535]  53.8%  –  travel-guides                             0 companies  (site: ?)
